ok,http_status,content_length,attempts,error,dataset_id,role,description,month,url
True,200,221084986,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2023-08,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2023-08.zip
True,200,227441546,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2023-09,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2023-09.zip
True,200,422423079,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2023-10,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2023-10.zip
True,200,404195156,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2023-11,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2023-11.zip
True,200,483390162,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2023-12,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2023-12.zip
True,200,566954365,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2024-01,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2024-01.zip
True,200,504930291,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2024-02,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2024-02.zip
True,200,812423059,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2024-03,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2024-03.zip
True,200,598656631,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2024-04,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2024-04.zip
True,200,428790217,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2024-05,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2024-05.zip
True,200,353905374,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2024-06,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2024-06.zip
True,200,508450051,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2024-07,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2024-07.zip
True,200,549860689,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2024-08,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2024-08.zip
True,200,476263781,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2024-09,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2024-09.zip
True,200,521055221,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2024-10,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2024-10.zip
True,200,942421554,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2024-11,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2024-11.zip
True,200,865044678,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2024-12,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2024-12.zip
True,200,756026457,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2025-01,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2025-01.zip
True,200,707091719,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2025-02,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2025-02.zip
True,200,814623840,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2025-03,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2025-03.zip
True,200,589194834,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2025-04,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2025-04.zip
True,200,493937345,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2025-05,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2025-05.zip
True,200,409446741,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2025-06,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2025-06.zip
True,200,381769770,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2025-07,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2025-07.zip
True,200,367398550,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2025-08,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2025-08.zip
True,200,301688191,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2025-09,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2025-09.zip
True,200,589103673,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2025-10,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2025-10.zip
True,200,616164999,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2025-11,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2025-11.zip
True,200,494400782,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2025-12,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2025-12.zip
True,200,453693915,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2026-01,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-01.zip
True,200,764966979,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2026-02,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-02.zip
True,200,558035435,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2026-03,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-03.zip
True,200,383056394,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2026-04,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-04.zip
True,200,312088417,1,,spot_aggTrades,main,Spot aggregate trades; spot lead/lag against USD-M futures.,2026-05,https://data.binance.vision/data/spot/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-05.zip
True,200,128838558,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2020-01,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-01.zip
True,200,119153913,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2020-02,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-02.zip
True,200,298086305,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2020-03,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-03.zip
True,200,317101072,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2020-04,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-04.zip
True,200,370923781,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2020-05,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-05.zip
True,200,196314591,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2020-06,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-06.zip
True,200,169202475,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2020-07,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-07.zip
True,200,228784150,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2020-08,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-08.zip
True,200,215425080,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2020-09,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-09.zip
True,200,248467076,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2020-10,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-10.zip
True,200,486401639,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2020-11,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-11.zip
True,200,549434857,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2020-12,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-12.zip
True,200,1054498344,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2021-01,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-01.zip
True,200,894774148,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2021-02,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-02.zip
True,200,1003252892,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2021-03,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-03.zip
True,200,804116371,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2021-04,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-04.zip
True,200,1625159143,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2021-05,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-05.zip
True,200,1844841261,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2021-06,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-06.zip
True,200,1257081499,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2021-07,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-07.zip
True,200,1189197320,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2021-08,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-08.zip
True,200,944257407,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2021-09,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-09.zip
True,200,930313721,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2021-10,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-10.zip
True,200,766479634,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2021-11,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-11.zip
True,200,878165450,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2021-12,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-12.zip
True,200,993877426,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2022-01,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2022-01.zip
True,200,936808970,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2022-02,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2022-02.zip
True,200,900706271,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2022-03,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2022-03.zip
True,200,721868124,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2022-04,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2022-04.zip
True,200,1185749112,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2022-05,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2022-05.zip
True,200,1462433732,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2022-06,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2022-06.zip
True,200,1377934969,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2022-07,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2022-07.zip
True,200,1069757026,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2022-08,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2022-08.zip
True,200,1106845306,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2022-09,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2022-09.zip
True,200,799410051,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2022-10,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2022-10.zip
True,200,940951410,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2022-11,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2022-11.zip
True,200,444480201,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2022-12,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2022-12.zip
True,200,797254027,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2023-01,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2023-01.zip
True,200,798924869,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2023-02,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2023-02.zip
True,200,1375773503,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2023-03,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2023-03.zip
True,200,1034971533,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2023-04,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2023-04.zip
True,200,1011198902,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2023-05,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2023-05.zip
True,200,1065809011,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2023-06,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2023-06.zip
True,200,652973108,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2023-07,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2023-07.zip
True,200,622168357,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2023-08,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2023-08.zip
True,200,594648804,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2023-09,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2023-09.zip
True,200,938835962,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2023-10,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2023-10.zip
True,200,794342995,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2023-11,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2023-11.zip
True,200,822326165,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2023-12,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2023-12.zip
True,200,1021286908,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2024-01,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2024-01.zip
True,200,894929766,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2024-02,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2024-02.zip
True,200,1404566846,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2024-03,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2024-03.zip
True,200,1147938141,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2024-04,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2024-04.zip
True,200,863501390,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2024-05,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2024-05.zip
True,200,580848733,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2024-06,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2024-06.zip
True,200,854894316,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2024-07,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2024-07.zip
True,200,1067522188,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2024-08,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2024-08.zip
True,200,774809240,2,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2024-09,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2024-09.zip
True,200,805484764,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2024-10,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2024-10.zip
True,200,1203630081,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2024-11,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2024-11.zip
True,200,1096184491,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2024-12,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2024-12.zip
True,200,1080137948,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2025-01,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2025-01.zip
True,200,883564154,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2025-02,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2025-02.zip
True,200,1080619794,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2025-03,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2025-03.zip
True,200,945671195,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2025-04,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2025-04.zip
True,200,806215449,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2025-05,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2025-05.zip
True,200,658449514,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2025-06,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2025-06.zip
True,200,627253541,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2025-07,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2025-07.zip
True,200,660244387,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2025-08,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2025-08.zip
True,200,534759509,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2025-09,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2025-09.zip
True,200,1034496447,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2025-10,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2025-10.zip
True,200,1148051198,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2025-11,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2025-11.zip
True,200,874149065,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2025-12,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2025-12.zip
True,200,786047800,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2026-01,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2026-01.zip
True,200,1471037392,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2026-02,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2026-02.zip
True,200,1212405217,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2026-03,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2026-03.zip
True,200,783606725,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2026-04,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2026-04.zip
True,200,650882715,1,,futures_um_trades,main_optional,USD-M futures raw trades; heavier alternative to aggTrades.,2026-05,https://data.binance.vision/data/futures/um/monthly/trades/BTCUSDT/BTCUSDT-trades-2026-05.zip
True,200,270127562,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2020-01,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-01.zip
True,200,320507504,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2020-02,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-02.zip
True,200,493135327,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2020-03,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-03.zip
True,200,388342533,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2020-04,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-04.zip
True,200,451698741,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2020-05,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-05.zip
True,200,281940420,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2020-06,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-06.zip
True,200,352313189,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2020-07,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-07.zip
True,200,504195215,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2020-08,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-08.zip
True,200,426606064,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2020-09,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-09.zip
True,200,359903797,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2020-10,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-10.zip
True,200,675236515,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2020-11,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-11.zip
True,200,747405551,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2020-12,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2020-12.zip
True,200,1284853482,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2021-01,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-01.zip
True,200,1158395111,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2021-02,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-02.zip
True,200,1082425542,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2021-03,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-03.zip
True,200,1052088028,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2021-04,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-04.zip
True,200,2880479062,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2021-05,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-05.zip
True,200,1876959512,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2021-06,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-06.zip
True,200,657498940,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2021-07,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-07.zip
True,200,807436397,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2021-08,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-08.zip
True,200,638942657,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2021-09,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-09.zip
True,200,748726375,1,,spot_trades,main_optional,Spot raw trades; heavier alternative to aggTrades.,2021-10,https://data.binance.vision/data/spot/monthly/trades/BTCUSDT/BTCUSDT-trades-2021-10.zip
